postalcode,homelat,homelon,nearest_stn,stn_lat,stn_lon,directdist
370057,1.324723117,103.8866857,MACPHERSON MRT STATION,1.32607688292,103.88935059,0.332
510504,1.3760378169999998,103.9448899,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.593
642666,1.339614224,103.70195859999998,BOON LAY MRT STATION,1.3386040545,103.706064623,0.47
120509,1.311157758,103.76101750000001,CLEMENTI MRT STATION,1.31495449242,103.765298874,0.636
130020,1.3067225740000001,103.7835241,BUONA VISTA MRT STATION,1.30718346655,103.790191535,0.742
380050,1.3164994909999999,103.8783838,ALJUNIED MRT STATION,1.31643261166,103.882906045,0.502
470764,1.335872263,103.9354009,BEDOK MRT STATION,1.32397996889,103.929984495,1.452
640941,1.343880688,103.6887953,PIONEER MRT STATION,1.3375868822,103.697321513,1.177
560221,1.3663793830000002,103.8394823,ANG MO KIO MRT STATION,1.36993317524,103.849558131,1.187
733780,1.449111115,103.80134670000001,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.948
142027,1.298324737,103.7998392,COMMONWEALTH MRT STATION,1.30243873533,103.798304516,0.488
530673,1.372519645,103.8848302,HOUGANG MRT STATION,1.37129229168,103.892380519,0.85
570262,1.3592501119999998,103.842624,BISHAN MRT STATION,1.35083898769,103.848143964,1.118
520218,1.354435632,103.9522865,TAMPINES MRT STATION,1.35330135634,103.945148689,0.803
430002,1.3122934929999999,103.8976928,PAYA LEBAR MRT STATION,1.3181120823,103.893060355,0.826
320124,1.318348572,103.85606120000001,BOON KENG MRT STATION,1.31939570602,103.861686502,0.636
730540,1.428236646,103.7926869,WOODLANDS MRT STATION,1.43606698129,103.787930807,1.018
437903,1.296880703,103.8905041,DAKOTA MRT STATION,1.30838263927,103.888662604,1.294
543332,1.3950021959999999,103.891961,CHENG LIM LRT STATION,1.39627763134,103.893797181,0.248
658881,1.341425205,103.75996640000001,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,1.432
807584,1.3807972530000001,103.8630279,FERNVALE LRT STATION,1.39188588774,103.876308611,1.922
520273,1.348687161,103.9504503,SIMEI MRT STATION,1.34320289493,103.953371694,0.69
460413,1.330301637,103.93108620000001,BEDOK MRT STATION,1.32397996889,103.929984495,0.713
760722,1.4256671580000002,103.82901609999999,YISHUN MRT STATION,1.42944308081,103.835005046,0.787
750316,1.4463427580000001,103.8208166,SEMBAWANG MRT STATION,1.44905082123,103.820046141,0.313
680295,1.3781664390000001,103.74096800000001,SOUTH VIEW LRT STATION,1.38029828722,103.7452918,0.536
417660,1.328855796,103.9132551,KEMBANGAN MRT STATION,1.32103824885,103.912949388,0.869
90105,,,,,,
680474,1.3785693140000002,103.7384757,SOUTH VIEW LRT STATION,1.38029828722,103.7452918,0.781
120704,1.3063464329999999,103.760539,CLEMENTI MRT STATION,1.31495449242,103.765298874,1.093
330063,1.3210002090000001,103.8683214,BOON KENG MRT STATION,1.31939570602,103.861686502,0.758
520427,1.359543889,103.9485304,TAMPINES MRT STATION,1.355077429,103.943060497,0.785
520389,1.354934221,103.9578643,SIMEI MRT STATION,1.34320289493,103.953371694,1.396
141090,1.300517009,103.79897629999999,COMMONWEALTH MRT STATION,1.30243873533,103.798304516,0.226
768437,1.440184141,103.8305723,YISHUN MRT STATION,1.42944308081,103.835005046,1.291
541293,1.3965326740000001,103.89586369999999,CHENG LIM LRT STATION,1.39627763134,103.893797181,0.231
822604,1.403889296,103.9072069,DAMAI LRT STATION,1.40523483617,103.908603544,0.215
760720,1.426420518,103.828958,YISHUN MRT STATION,1.42944308081,103.835005046,0.751
550411,1.348457286,103.8739468,SERANGOON MRT STATION,1.34970787538,103.873574847,0.145
600315,1.346034329,103.7328505,CHINESE GARDEN MRT STATION,1.34235282087,103.732596738,0.41
680289,1.3793639619999998,103.7407683,SOUTH VIEW LRT STATION,1.38029828722,103.7452918,0.513
510124,1.365820302,103.9543083,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.973
618364,1.339128475,103.7170437,LAKESIDE MRT STATION,1.34425924939,103.720949268,0.716
600103,1.33668715,103.73805920000001,JURONG EAST MRT STATION,1.33315261989,103.742286544,0.612
190467,1.3052220540000001,103.8629065,LAVENDER MRT STATION,1.3073570201,103.862829208,0.237
530318,1.365665004,103.8962031,HOUGANG MRT STATION,1.37129229168,103.892380519,0.756
823619,1.402393288,103.9106968,OASIS LRT STATION,1.40228667749,103.912727356,0.226
560634,1.381582081,103.8432735,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,0.187
543325,1.393229711,103.891351,CHENG LIM LRT STATION,1.39627763134,103.893797181,0.434
162118,1.28178928,103.8259896,TIONG BAHRU MRT STATION,1.28619339286,103.827019431,0.503
460545,1.330051424,103.924118,BEDOK MRT STATION,1.32397996889,103.929984495,0.938
370037,1.328174693,103.88648420000001,MACPHERSON MRT STATION,1.32607688292,103.88935059,0.395
545779,1.35693833,103.87656949999999,SERANGOON MRT STATION,1.35059525644,103.87236809,0.845
600310,1.3482083630000001,103.7337993,CHINESE GARDEN MRT STATION,1.34235282087,103.732596738,0.664
470121,1.331305178,103.9099922,KEMBANGAN MRT STATION,1.32103824885,103.912949388,1.187
410646,1.331273948,103.9061715,EUNOS MRT STATION,1.31977895155,103.903252467,1.318
568059,1.381207544,103.8367066,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,0.918
120702,1.307262537,103.76110870000001,CLEMENTI MRT STATION,1.31495449242,103.765298874,0.973
791439,1.391875231,103.8778554,FERNVALE LRT STATION,1.39188588774,103.876308611,0.172
520735,1.3595758409999998,103.9341558,TAMPINES MRT STATION,1.355077429,103.943060497,1.108
460803,1.3241095729999999,103.9225791,BEDOK MRT STATION,1.32397996889,103.929984495,0.823
640174,1.346249681,103.70938699999999,BOON LAY MRT STATION,1.3386040545,103.706064623,0.926
120425,1.309626523,103.7711231,DOVER MRT STATION,1.31140529293,103.778637842,0.858
556113,1.350463921,103.8641642,LORONG CHUAN MRT STATION,1.35161217103,103.864151938,0.128
650340,1.363142012,103.7495411,BUKIT GOMBAK MRT STATION,1.35876185726,103.751893502,0.552
670417,1.383944333,103.76809320000001,FAJAR LRT STATION,1.38452079618,103.770808583,0.308
400014,1.323143131,103.90344909999999,EUNOS MRT STATION,1.31977895155,103.903252467,0.374
600116,1.339707633,103.7346978,CHINESE GARDEN MRT STATION,1.34235282087,103.732596738,0.375
530627,1.369218634,103.88188309999998,KOVAN MRT STATION,1.36017917118,103.885064856,1.065
540133,1.3886426,103.9036355,BAKAU LRT STATION,1.38809270378,103.905439104,0.209
310205,1.34220949,103.8477276,BRADDELL MRT STATION,1.34047168445,103.846797845,0.219
822173,1.3965502669999998,103.910063,MERIDIAN LRT STATION,1.39691205306,103.908950217,0.13
750335,1.447163473,103.8150135,SEMBAWANG MRT STATION,1.44905082123,103.820046141,0.597
544298,1.395816643,103.9009302,COMPASSVALE LRT STATION,1.3944930462,103.900492451,0.155
520268,1.3513902880000002,103.9478975,TAMPINES MRT STATION,1.35330135634,103.945148689,0.372
792441,1.3912103809999998,103.87468890000001,FERNVALE LRT STATION,1.39188588774,103.876308611,0.195
322106,1.32102001,103.8609978,BOON KENG MRT STATION,1.31939570602,103.861686502,0.196
120301,1.322176495,103.76491209999999,CLEMENTI MRT STATION,1.31495449242,103.765298874,0.804
579224,1.3511937219999999,103.84566690000001,BISHAN MRT STATION,1.35083898769,103.848143964,0.278
460411,1.328309778,103.9317618,BEDOK MRT STATION,1.32397996889,103.929984495,0.52
598676,1.341015289,103.7709773,BEAUTY WORLD MRT STATION,1.34122317571,103.775794285,0.536
120609,1.304092426,103.76552209999998,CLEMENTI MRT STATION,1.31495449242,103.765298874,1.207
546203,1.362446123,103.87809320000001,KOVAN MRT STATION,1.36017917118,103.885064856,0.814
761336,1.4312993930000002,103.8446753,YISHUN MRT STATION,1.42944308081,103.835005046,1.094
458266,1.314276237,103.92484,BEDOK MRT STATION,1.32397996889,103.929984495,1.22
425236,1.310057837,103.91548309999999,KEMBANGAN MRT STATION,1.32103824885,103.912949388,1.252
383008,1.313167225,103.8708233,KALLANG MRT STATION,1.31148890964,103.871386541,0.197
805653,1.381999574,103.8652094,FERNVALE LRT STATION,1.39188588774,103.876308611,1.651
383002,1.313127969,103.871737,KALLANG MRT STATION,1.31148890964,103.871386541,0.186
640936,1.342567822,103.6891498,PIONEER MRT STATION,1.3375868822,103.697321513,1.063
120507,1.3120796890000002,103.76080209999999,CLEMENTI MRT STATION,1.31495449242,103.765298874,0.593
570506,1.3491719880000002,103.8491655,BISHAN MRT STATION,1.35083898769,103.848143964,0.217
391011,1.308112642,103.8826938,MOUNTBATTEN MRT STATION,1.30620190483,103.882528081,0.213
311141,1.33583762,103.8457312,TOA PAYOH MRT STATION,1.33262898712,103.847501764,0.407
601285,1.338538229,103.7462234,JURONG EAST MRT STATION,1.33315261989,103.742286544,0.741
530521,1.3733997569999998,103.8909745,HOUGANG MRT STATION,1.37129229168,103.892380519,0.282
824173,1.39593384,103.9108821,MERIDIAN LRT STATION,1.39691205306,103.908950217,0.241
520508,1.354647683,103.9455493,TAMPINES MRT STATION,1.35330135634,103.945148689,0.156
560584,1.37071308,103.8534978,ANG MO KIO MRT STATION,1.36934730379,103.849932994,0.424
541277,1.3818636919999998,103.8944815,BUANGKOK MRT STATION,1.38287785815,103.893121565,0.188
732890,1.438238746,103.7924522,WOODLANDS MRT STATION,1.43606698129,103.787930807,0.557
310143,1.335884354,103.8439913,TOA PAYOH MRT STATION,1.33262898712,103.847501764,0.532
670456,1.38754537,103.77044240000001,SEGAR LRT STATION,1.38777213086,103.769598397,0.097
736688,1.444161349,103.80799820000001,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.874
822313,1.410239547,103.9021436,NIBONG LRT STATION,1.41187045845,103.900313818,0.272
820295,1.401886208,103.9049173,COVE LRT STATION,1.39928198502,103.905961944,0.312
100052,1.273849941,103.81124709999999,TELOK BLANGAH MRT STATION,1.27075321146,103.809748637,0.382
570278,1.35742582,103.8435412,BISHAN MRT STATION,1.35083898769,103.848143964,0.893
730722,1.445548431,103.79940450000001,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.579
670449,1.384170966,103.772387,FAJAR LRT STATION,1.38452079618,103.770808583,0.18
563596,1.371935719,103.8501433,ANG MO KIO MRT STATION,1.36993317524,103.849558131,0.232
330026,1.3183075370000001,103.8629219,BOON KENG MRT STATION,1.31939570602,103.861686502,0.183
541333,1.394684333,103.8908683,FARMWAY LRT STATION,1.39717019646,103.88930481,0.326
210009,1.3138916390000002,103.85145440000001,FARRER PARK MRT STATION,1.31235984021,103.854177142,0.347
310027,1.332270007,103.8563604,TOA PAYOH MRT STATION,1.33262898712,103.847501764,0.985
276309,1.332174549,103.7896023,KING ALBERT PARK MRT STATION,1.33566512076,103.783806659,0.752
521518,1.356371924,103.9383845,TAMPINES MRT STATION,1.355077429,103.943060497,0.539
791413,1.389306806,103.87872929999999,LAYAR LRT STATION,1.39207983877,103.8800296,0.34
530626,1.369813241,103.882211,KOVAN MRT STATION,1.36017917118,103.885064856,1.117
140102,1.307824649,103.8006298,COMMONWEALTH MRT STATION,1.30243873533,103.798304516,0.652
528842,1.3516166790000002,103.93707049999999,TAMPINES MRT STATION,1.355077429,103.943060497,0.769
550202,1.35160098,103.8737478,SERANGOON MRT STATION,1.35059525644,103.87236809,0.19
510565,1.36882714,103.95029620000001,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.476
570291,1.35591015,103.8451584,BISHAN MRT STATION,1.35083898769,103.848143964,0.654
821273,1.402284312,103.90210429999999,PUNGGOL MRT STATION,1.40454672779,103.902072638,0.251
350122,1.33493172,103.866125,POTONG PASIR MRT STATION,1.33137952462,103.869055665,0.512
570131,1.3455757480000001,103.85094509999999,BISHAN MRT STATION,1.35083898769,103.848143964,0.663
640263,1.3451004519999998,103.7069117,BOON LAY MRT STATION,1.3386040545,103.706064623,0.728
370036,1.3290260790000001,103.8869308,MACPHERSON MRT STATION,1.32607688292,103.88935059,0.424
90021,1.297187778,103.8722247,STADIUM MRT STATION,1.30284062963,103.875350335,0.718
680160,1.380794497,103.756443,PHOENIX LRT STATION,1.37861884445,103.758034098,0.299
730145,1.4361178669999999,103.77324540000001,MARSILING MRT STATION,1.43251442064,103.774071461,0.411
543275,1.38323915,103.8939599,BUANGKOK MRT STATION,1.38287785815,103.893121565,0.101
542258,1.392902774,103.8974046,SENGKANG MRT STATION,1.3916946261,103.895484694,0.252
520368,1.358474583,103.9612885,TAMPINES MRT STATION,1.35330135634,103.945148689,1.883
683484,1.3754926,103.73687120000001,SOUTH VIEW LRT STATION,1.38029828722,103.7452918,1.077
542225,1.387845529,103.89895190000001,RANGGUNG LRT STATION,1.38423356067,103.89719467,0.446
821170,1.3935609480000002,103.9148607,RIVIERA LRT STATION,1.39452449577,103.916166059,0.18
560575,1.371388551,103.8559533,ANG MO KIO MRT STATION,1.36934730379,103.849932994,0.706
460021,1.320145954,103.93316340000001,BEDOK MRT STATION,1.32397996889,103.929984495,0.553
360083,1.331549855,103.8855179,TAI SENG MRT STATION,1.33543332222,103.888194861,0.524
470628,1.334897237,103.9150068,KEMBANGAN MRT STATION,1.32103824885,103.912949388,1.557
249074,1.294827633,103.8236921,REDHILL MRT STATION,1.2895627264,103.81681667,0.962
520396,1.3556703380000001,103.9564348,TAMPINES MRT STATION,1.35330135634,103.945148689,1.281
683817,1.3775665240000001,103.74898950000001,KEAT HONG LRT STATION,1.37860276598,103.749055519,0.115
510503,1.375708801,103.9454818,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.518
391010,1.309153172,103.88224220000001,MOUNTBATTEN MRT STATION,1.30620190483,103.882528081,0.329
520879,1.35214023,103.930768,TAMPINES MRT STATION,1.355077429,103.943060497,1.404
438646,1.3116930820000001,103.89630670000001,PAYA LEBAR MRT STATION,1.31743026798,103.892178845,0.785
640940,1.343307908,103.6888734,PIONEER MRT STATION,1.3375868822,103.697321513,1.134
358974,1.347633915,103.8678129,LORONG CHUAN MRT STATION,1.35161217103,103.864151938,0.601
544985,1.381146182,103.8941588,BUANGKOK MRT STATION,1.38287785815,103.893121565,0.224
160139,1.2790785340000002,103.8267853,TIONG BAHRU MRT STATION,1.28619339286,103.827019431,0.791
530115,1.352765258,103.8878761,KOVAN MRT STATION,1.36017917118,103.885064856,0.881
530660,1.373653635,103.8828685,HOUGANG MRT STATION,1.37129229168,103.892380519,1.089
730555,1.432281699,103.795797,WOODLANDS MRT STATION,1.43606698129,103.787930807,0.97
670174,1.380215441,103.7663022,PETIR LRT STATION,1.37775033382,103.76666896,0.277
461063,1.323784101,103.939939,TANAH MERAH MRT STATION,1.32718713454,103.946346461,0.806
760159,1.4327927219999999,103.8340283,YISHUN MRT STATION,1.42944308081,103.835005046,0.388
150069,1.287016529,103.8163748,REDHILL MRT STATION,1.2895627264,103.81681667,0.287
358461,1.330762,103.86721390000001,POTONG PASIR MRT STATION,1.33137952462,103.869055665,0.216
570249,1.361146895,103.8439661,ANG MO KIO MRT STATION,1.36934730379,103.849932994,1.127
520711,1.358432029,103.93703590000001,TAMPINES MRT STATION,1.355077429,103.943060497,0.766
529943,1.349445061,103.9583838,SIMEI MRT STATION,1.34320289493,103.953371694,0.89
470613,1.331893274,103.917027,KEMBANGAN MRT STATION,1.32103824885,103.912949388,1.289
510112,1.367705774,103.9557964,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.933
544188,1.3949529969999999,103.90400859999998,COMPASSVALE LRT STATION,1.3944930462,103.900492451,0.394
760202,1.430688367,103.83716209999999,YISHUN MRT STATION,1.42944308081,103.835005046,0.277
738093,1.444528726,103.8055659,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.671
50034,,,,,,
400011,1.321800289,103.9044243,EUNOS MRT STATION,1.31977895155,103.903252467,0.26
823211,1.4007604930000002,103.8996136,PUNGGOL MRT STATION,1.40454672779,103.902072638,0.502
550506,1.372816319,103.8763397,KOVAN MRT STATION,1.36017917118,103.885064856,1.706
390009,1.3094690740000001,103.8824357,MOUNTBATTEN MRT STATION,1.30620190483,103.882528081,0.363
640260,1.345093736,103.7080333,BOON LAY MRT STATION,1.3386040545,103.706064623,0.754
270017,1.3098922590000002,103.7874322,BUONA VISTA MRT STATION,1.30718346655,103.790191535,0.43
530968,1.3787132430000002,103.8785236,TONGKANG LRT STATION,1.38934795296,103.88584415,1.435
560229,1.3690746580000002,103.83822070000001,ANG MO KIO MRT STATION,1.36993317524,103.849558131,1.263
760829,1.4145407719999998,103.83334640000001,KHATIB MRT STATION,1.41738337015,103.832979908,0.318
160005,1.292231451,103.8276007,TIONG BAHRU MRT STATION,1.28619339286,103.827019431,0.674
679670,1.3746823559999999,103.76724540000001,PETIR LRT STATION,1.37775033382,103.76666896,0.347
518163,1.3783799540000001,103.960914,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.426
650299,1.344247089,103.747101,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.598
271004,1.307968264,103.7956465,HOLLAND VILLAGE MRT STATION,1.3118347904,103.796191824,0.434
824672,1.407590312,103.91092359999999,DAMAI LRT STATION,1.40523483617,103.908603544,0.367
312079,1.334640783,103.84799029999999,TOA PAYOH MRT STATION,1.33262898712,103.847501764,0.23
650221,1.347475624,103.753691,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.49
308368,,,,,,
560586,1.37030353,103.8534559,ANG MO KIO MRT STATION,1.36934730379,103.849932994,0.406
670607,1.382395764,103.761572,SENJA LRT STATION,1.38269229582,103.762367226,0.094
760802,1.418538855,103.83176329999999,KHATIB MRT STATION,1.41738337015,103.832979908,0.186
672443,1.3810172280000002,103.76959520000001,BANGKIT LRT STATION,1.38001789724,103.772649073,0.357
650189,1.3457957319999998,103.7463401,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.508
550142,1.3673892319999998,103.87363549999999,KOVAN MRT STATION,1.36017917118,103.885064856,1.501
739832,1.415638304,103.75729790000001,KRANJI MRT STATION,1.42517769877,103.762165411,1.19
680641,1.398304547,103.7498178,YEW TEE MRT STATION,1.39753501779,103.747405114,0.281
470763,1.336072095,103.9348306,BEDOK MRT STATION,1.32397996889,103.929984495,1.448
731571,1.4301703080000001,103.7910916,WOODLANDS MRT STATION,1.43606698129,103.787930807,0.743
560603,1.38020079,103.8357557,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,1.036
680625,1.3986306519999998,103.74603409999999,YEW TEE MRT STATION,1.39753501779,103.747405114,0.195
760763,1.425362031,103.83454559999998,YISHUN MRT STATION,1.42944308081,103.835005046,0.456
787082,1.38512785,103.8392622,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,0.734
520867,1.35511312,103.9340464,TAMPINES MRT STATION,1.355077429,103.943060497,1.001
210013,1.311600762,103.85140009999999,FARRER PARK MRT STATION,1.31235984021,103.854177142,0.32
600275,1.3410618570000001,103.74796440000001,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.904
789745,1.38795258,103.8395069,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,0.916
530017,1.3634344319999998,103.8909776,KOVAN MRT STATION,1.36017917118,103.885064856,0.75
730808,1.44228124,103.7869156,WOODLANDS MRT STATION,1.43687512821,103.786485135,0.603
520709,1.357989651,103.93743520000001,TAMPINES MRT STATION,1.355077429,103.943060497,0.704
520266,1.351965749,103.9502377,TAMPINES MRT STATION,1.35330135634,103.945148689,0.585
560585,1.3705975609999999,103.852367,ANG MO KIO MRT STATION,1.36934730379,103.849932994,0.304
734689,1.444285016,103.80874190000002,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.954
510117,1.367894877,103.95472170000001,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.829
417398,1.329516894,103.91486540000001,KEMBANGAN MRT STATION,1.32103824885,103.912949388,0.966
823107,1.396621521,103.9076007,MERIDIAN LRT STATION,1.39691205306,103.908950217,0.153
730218,1.4465206609999999,103.7733902,MARSILING MRT STATION,1.43251442064,103.774071461,1.558
449291,1.309506244,103.9320824,BEDOK MRT STATION,1.32397996889,103.929984495,1.625
439969,1.302255856,103.89957079999999,DAKOTA MRT STATION,1.30838263927,103.888662604,1.39
640975,1.3402414790000001,103.6935496,PIONEER MRT STATION,1.3375868822,103.697321513,0.512
652288,1.3461003280000001,103.7597547,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,1.178
437991,1.29858791,103.8861946,MOUNTBATTEN MRT STATION,1.30620190483,103.882528081,0.939
530931,1.375544586,103.8806047,HOUGANG MRT STATION,1.37129229168,103.892380519,1.391
570173,1.347752245,103.8542577,BISHAN MRT STATION,1.35130868012,103.849154419,0.691
530951,1.375729575,103.8781874,HOUGANG MRT STATION,1.37129229168,103.892380519,1.652
760326,1.429551047,103.8424397,YISHUN MRT STATION,1.42944308081,103.835005046,0.826
90040,,,,,,
267953,1.314437328,103.80381070000001,FARRER ROAD MRT STATION,1.3175106119,103.807586106,0.541
182269,1.300356709,103.85346640000002,BUGIS MRT STATION,1.30046507632,103.855706414,0.249
510215,1.368162699,103.9618033,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.492
730853,1.439424025,103.79310109999999,WOODLANDS MRT STATION,1.43606698129,103.787930807,0.685
670228,1.375346635,103.7709554,PENDING LRT STATION,1.37614288279,103.771270179,0.095
689528,1.399311519,103.7488067,YEW TEE MRT STATION,1.39753501779,103.747405114,0.251
380044,1.316235211,103.8768812,ALJUNIED MRT STATION,1.31643261166,103.882906045,0.67
389754,1.317031147,103.8904996,PAYA LEBAR MRT STATION,1.31743026798,103.892178845,0.192
128793,1.317275924,103.759824,CLEMENTI MRT STATION,1.31495449242,103.765298874,0.661
760240,1.432703015,103.8393745,YISHUN MRT STATION,1.42944308081,103.835005046,0.606
670211,1.374664155,103.7761452,PENDING LRT STATION,1.37614288279,103.771270179,0.566
560116,1.37334635,103.8364593,YIO CHU KANG MRT STATION,1.38175604611,103.84494729,1.328
510753,1.3771561769999998,103.9344823,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.707
360004,1.333547432,103.87906579999999,BARTLEY MRT STATION,1.34282833774,103.879758906,1.034
680121,1.378303571,103.75010809999999,KEAT HONG LRT STATION,1.37860276598,103.749055519,0.122
520244,1.343811391,103.9545032,SIMEI MRT STATION,1.34320289493,103.953371694,0.143
520251,1.352755419,103.94811920000001,TAMPINES MRT STATION,1.35330135634,103.945148689,0.336
679978,1.3789622030000002,103.77474240000001,BANGKIT LRT STATION,1.38001789724,103.772649073,0.26
614339,1.338757037,103.722157,LAKESIDE MRT STATION,1.34425924939,103.720949268,0.626
528811,1.348610385,103.9605637,SIMEI MRT STATION,1.34320289493,103.953371694,1.0
357774,1.330035979,103.8683521,POTONG PASIR MRT STATION,1.33137952462,103.869055665,0.169
730110,1.4375976000000001,103.7815756,WOODLANDS MRT STATION,1.43687512821,103.786485135,0.551
808740,1.383867921,103.8707842,FERNVALE LRT STATION,1.39188588774,103.876308611,1.082
349788,1.3344510440000001,103.8769118,WOODLEIGH MRT STATION,1.33919004553,103.870818309,0.858
509373,1.377854023,103.9566934,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.987
643667,1.341148421,103.70229570000001,BOON LAY MRT STATION,1.3386040545,103.706064623,0.505
670472,1.3879109630000002,103.7725725,SEGAR LRT STATION,1.38777213086,103.769598397,0.331
521117,1.345235925,103.94619759999999,SIMEI MRT STATION,1.34320289493,103.953371694,0.828
640690,1.341186886,103.70671,BOON LAY MRT STATION,1.3386040545,103.706064623,0.296
542282,1.38485976,103.8919927,BUANGKOK MRT STATION,1.38287785815,103.893121565,0.253
487040,1.332235047,103.9472443,TANAH MERAH MRT STATION,1.32718713454,103.946346461,0.57
540128,1.390490496,103.9026885,RUMBIA LRT STATION,1.39146849684,103.905973595,0.381
527491,1.362969899,103.9543918,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.25
313079,1.3346605790000001,103.84857779999999,TOA PAYOH MRT STATION,1.33262898712,103.847501764,0.255
648923,1.340475094,103.716756,LAKESIDE MRT STATION,1.34425924939,103.720949268,0.628
760114,1.4341328880000002,103.8270137,YISHUN MRT STATION,1.42944308081,103.835005046,1.029
760784,1.4218563869999998,103.8338588,KHATIB MRT STATION,1.41738337015,103.832979908,0.507
650514,1.354468194,103.7525892,BUKIT GOMBAK MRT STATION,1.35876185726,103.751893502,0.483
679672,1.37405967,103.76764250000001,PETIR LRT STATION,1.37775033382,103.76666896,0.424
418820,1.330199479,103.9064599,EUNOS MRT STATION,1.31977895155,103.903252467,1.212
460183,1.32643686,103.9418509,TANAH MERAH MRT STATION,1.32718713454,103.946346461,0.506
543217,1.38983599,103.8941542,SENGKANG LRT STATION,1.39160936382,103.895442584,0.244
650423,1.36215692,103.7449467,BUKIT GOMBAK MRT STATION,1.35876185726,103.751893502,0.859
641663,1.3385314590000001,103.70154509999999,PIONEER MRT STATION,1.3375868822,103.697321513,0.481
520713,1.359240983,103.9376466,TAMPINES MRT STATION,1.355077429,103.943060497,0.759
823308,1.408006949,103.8990744,SUMANG LRT STATION,1.40845242565,103.898558454,0.076
650205,1.3471217290000002,103.7500573,BUKIT BATOK MRT STATION,1.34903410858,103.749566764,0.219
520842,1.351738509,103.9359524,TAMPINES MRT STATION,1.355077429,103.943060497,0.872
730622,1.434356182,103.7986196,ADMIRALTY MRT STATION,1.44058500109,103.800988001,0.74
681692,1.400209214,103.75127140000001,YEW TEE MRT STATION,1.39753501779,103.747405114,0.522
520233,1.344166525,103.95633829999998,SIMEI MRT STATION,1.34320289493,103.953371694,0.347
750401,1.45427018,103.81581259999999,SEMBAWANG MRT STATION,1.44905082123,103.820046141,0.747
550256,1.355102161,103.8714468,SERANGOON MRT STATION,1.35059525644,103.87236809,0.511
530973,1.3778058030000002,103.8797195,TONGKANG LRT STATION,1.38934795296,103.88584415,1.452
528498,1.3624093309999998,103.95719749999999,PASIR RIS MRT STATION,1.37298377358,103.949268118,1.469
540238,1.390440066,103.898664,SENGKANG MRT STATION,1.3916946261,103.895484694,0.38
761506,1.4159322230000002,103.84001479999999,KHATIB MRT STATION,1.41738337015,103.832979908,0.798
610321,1.337271661,103.7243555,LAKESIDE MRT STATION,1.34425924939,103.720949268,0.864
310062,1.3363014009999998,103.85148840000001,TOA PAYOH MRT STATION,1.33262898712,103.847501764,0.602
640427,1.351313736,103.72559670000001,LAKESIDE MRT STATION,1.34425924939,103.720949268,0.939
750491,1.45611279,103.8177166,SEMBAWANG MRT STATION,1.44905082123,103.820046141,0.826
600211,1.338669111,103.74029250000001,JURONG EAST MRT STATION,1.33315261989,103.742286544,0.652
640692,1.3422718409999999,103.70661199999999,BOON LAY MRT STATION,1.3386040545,103.706064623,0.412
545393,1.3681062730000002,103.87691240000001,KOVAN MRT STATION,1.36017917118,103.885064856,1.263
309972,1.322727933,103.8476588,NOVENA MRT STATION,1.32044079085,103.843825619,0.496
570217,1.356740015,103.84932950000001,BISHAN MRT STATION,1.35130868012,103.849154419,0.604
822126,1.394548891,103.9111062,CORAL EDGE LRT STATION,1.39390922612,103.912580855,0.179
520321,1.3506989059999999,103.9575157,SIMEI MRT STATION,1.34320289493,103.953371694,0.952
510475,1.375195205,103.95714840000001,PASIR RIS MRT STATION,1.37298377358,103.949268118,0.909
466831,1.316590996,103.93843940000001,BEDOK MRT STATION,1.32397996889,103.929984495,1.248
460529,1.3342574459999998,103.926552,BEDOK MRT STATION,1.32397996889,103.929984495,1.204
529892,1.33853568,103.9503434,SIMEI MRT STATION,1.34320289493,103.953371694,0.618
270019,1.311438523,103.7882989,BUONA VISTA MRT STATION,1.30718346655,103.790191535,0.517
574329,1.349318781,103.8343446,MARYMOUNT MRT STATION,1.34870726302,103.839423133,0.568
